timestamp,probe_type,target,category,success,http_code,time_namelookup,time_connect,time_appconnect,time_starttransfer,time_total,size_download,remote_ip,error
2026-02-17 17:04:59,dns,airchangan.com,cn,True,0,0.014,-1.0,-1.0,-1.0,0.014,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,sinopec-usa.com,cn,True,0,0.018,-1.0,-1.0,-1.0,0.018,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,windowszj.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,windowszj.com.webkdcdn.com.,
2026-02-17 17:04:59,dns,xfdown.com,cn,True,0,0.066,-1.0,-1.0,-1.0,0.066,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,dcarstatic.com,cn,True,0,0.012,-1.0,-1.0,-1.0,0.012,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,lenovo.com.cdn.cloudflare.net,cn,True,0,0.195,-1.0,-1.0,-1.0,0.195,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,xuexi365.net,cn,True,0,0.067,-1.0,-1.0,-1.0,0.067,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,dyhjw.com,cn,True,0,0.026,-1.0,-1.0,-1.0,0.026,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,iesdouyin.com,cn,True,0,0.012,-1.0,-1.0,-1.0,0.012,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,procg.cn,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,120.27.239.119,
2026-02-17 17:04:59,dns,asfiovnxocqpcry.com.cn,cn,True,0,0.068,-1.0,-1.0,-1.0,0.068,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,chesicc.cn,cn,True,0,0.141,-1.0,-1.0,-1.0,0.141,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,maoyun.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,d32awlyksdfyt9.cloudfront.net.,
2026-02-17 17:04:59,dns,dataeye.com,cn,True,0,0.042,-1.0,-1.0,-1.0,0.042,0,39.108.128.192,
2026-02-17 17:04:59,dns,weixing.com,cn,True,0,1.668,-1.0,-1.0,-1.0,1.668,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,zsxq.com,cn,True,0,0.039,-1.0,-1.0,-1.0,0.039,0,106.75.3.72,
2026-02-17 17:04:59,dns,wannianqingjianzhan.com,cn,True,0,0.054,-1.0,-1.0,-1.0,0.054,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,hotread.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,182.92.27.201,
2026-02-17 17:04:59,dns,ecloud-gdu.com,cn,True,0,0.034,-1.0,-1.0,-1.0,0.034,0,NOERROR:no-A-record,
2026-02-17 17:04:59,dns,cqnews.net,cn,True,0,0.021,-1.0,-1.0,-1.0,0.021,0,219.153.58.101,
2026-02-17 17:04:59,dns,bio-equip.com,cn,True,0,0.074,-1.0,-1.0,-1.0,0.074,0,140.207.50.70,
