timestamp,probe_type,target,category,success,http_code,time_namelookup,time_connect,time_appconnect,time_starttransfer,time_total,size_download,remote_ip,error
2026-02-17 16:53:41,dns,fnos.net,cn,True,0,0.033,-1.0,-1.0,-1.0,0.033,0,ga-bp1wx4ph5yqgon9o0zzim.aliyunga0017.com.,
2026-02-17 16:53:41,dns,mbalib.com,cn,True,0,0.023,-1.0,-1.0,-1.0,0.023,0,43.243.130.12,
2026-02-17 16:53:41,dns,haofenshu.com,cn,True,0,0.153,-1.0,-1.0,-1.0,0.153,0,wan.ngx.bdy.gray.jcss.iyunxiao.com.,
2026-02-17 16:53:41,dns,100.me,cn,True,0,0.022,-1.0,-1.0,-1.0,0.022,0,124.70.164.244,
2026-02-17 16:53:41,dns,mjia.cc,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,119.29.17.183,
2026-02-17 16:53:41,dns,chdi.com.cn,cn,True,0,0.083,-1.0,-1.0,-1.0,0.083,0,211.151.242.182,
2026-02-17 16:53:41,dns,snctyiptv.cn,cn,True,0,0.083,-1.0,-1.0,-1.0,0.083,0,NOERROR:no-A-record,
2026-02-17 16:53:41,dns,yunzhijia.com,cn,True,0,0.037,-1.0,-1.0,-1.0,0.037,0,120.92.21.10,
2026-02-17 16:53:41,dns,16rd.com,cn,True,0,0.076,-1.0,-1.0,-1.0,0.076,0,43.139.156.136,
2026-02-17 16:53:41,dns,bdimg.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,220.181.7.203,
2026-02-17 16:53:41,dns,leikeji.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,60.205.180.101,
2026-02-17 16:53:41,dns,51gaifang.com,cn,True,0,0.041,-1.0,-1.0,-1.0,0.041,0,NOERROR:no-A-record,
2026-02-17 16:53:41,dns,codm.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,codm.com.cloud.tc.qq.com.,
2026-02-17 16:53:41,dns,benmi.com,cn,True,0,0.057,-1.0,-1.0,-1.0,0.057,0,150.158.111.239,
2026-02-17 16:53:41,dns,pddugc.com,cn,True,0,0.05,-1.0,-1.0,-1.0,0.05,0,NOERROR:no-A-record,
2026-02-17 16:53:41,dns,chuyu.me,cn,True,0,0.227,-1.0,-1.0,-1.0,0.227,0,185.199.110.153,
2026-02-17 16:53:41,dns,cyagen.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,18.143.104.154,
2026-02-17 16:53:41,dns,shengdaosoft.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,121.196.23.159,
2026-02-17 16:53:41,dns,yundaex.com,cn,True,0,0.029,-1.0,-1.0,-1.0,0.029,0,www.yundaex.com.,
2026-02-17 16:53:41,dns,huangyuhui.net,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,101.35.45.52,
2026-02-17 16:53:41,dns,360so.com,cn,True,0,0.079,-1.0,-1.0,-1.0,0.079,0,NOERROR:no-A-record,
2026-02-17 16:53:41,dns,haidilao.com,cn,True,0,0.025,-1.0,-1.0,-1.0,0.025,0,47.93.138.35,
2026-02-17 16:53:41,dns,suningcloud.com,cn,True,0,0.057,-1.0,-1.0,-1.0,0.057,0,103.255.93.177,
2026-02-17 16:53:41,dns,youxila.com,cn,True,0,0.013,-1.0,-1.0,-1.0,0.013,0,NOERROR:no-A-record,
2026-02-17 16:53:41,dns,ifengweekly.com,cn,True,0,0.047,-1.0,-1.0,-1.0,0.047,0,47.90.21.61,
2026-02-17 16:53:41,dns,ucloud.cn,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,106.75.79.228,
2026-02-17 16:53:41,dns,cqvip.com,cn,True,0,0.006,-1.0,-1.0,-1.0,0.006,0,alb-o6nri4asla5pfsvd1e.cn-hangzhou.alb.aliyuncs.com.,
2026-02-17 16:53:41,dns,wxzq.com,cn,True,0,0.028,-1.0,-1.0,-1.0,0.028,0,123.125.132.62,
2026-02-17 16:53:41,dns,mihoyocg.com,cn,True,0,0.144,-1.0,-1.0,-1.0,0.144,0,www.yuanshen.com.,
2026-02-17 16:53:41,dns,ctdns.com.cn,cn,True,0,1.693,-1.0,-1.0,-1.0,1.693,0,NOERROR:no-A-record,
2026-02-17 16:53:41,dns,iesdouyin.com,cn,True,0,0.041,-1.0,-1.0,-1.0,0.041,0,NOERROR:no-A-record,
2026-02-17 16:53:41,dns,airguilin.com,cn,True,0,0.072,-1.0,-1.0,-1.0,0.072,0,122.119.4.125,
2026-02-17 16:53:41,dns,jiazhao.com,cn,True,0,0.039,-1.0,-1.0,-1.0,0.039,0,121.41.38.151,
2026-02-17 16:53:41,dns,frp-bag.com,cn,True,0,0.05,-1.0,-1.0,-1.0,0.05,0,117.68.5.254,
2026-02-17 16:53:41,dns,lenovocust.cn,cn,True,0,0.264,-1.0,-1.0,-1.0,0.264,0,NOERROR:no-A-record,
2026-02-17 16:53:41,dns,sursung.com,cn,True,0,0.054,-1.0,-1.0,-1.0,0.054,0,NOERROR:no-A-record,
2026-02-17 16:53:41,dns,ybccode.com,cn,True,0,0.067,-1.0,-1.0,-1.0,0.067,0,www.yuanfudao.com.,
2026-02-17 16:53:41,dns,zhulang.com,cn,True,0,0.021,-1.0,-1.0,-1.0,0.021,0,146.56.253.247,
