timestamp,probe_type,target,category,success,http_code,time_namelookup,time_connect,time_appconnect,time_starttransfer,time_total,size_download,remote_ip,error
2026-02-18 00:41:05,dns,rwkv.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,104.21.82.92,
2026-02-18 00:41:05,dns,ilanzou.com,cn,True,0,0.002,-1.0,-1.0,-1.0,0.002,0,ilanzou.com.w.kunluncan.com.,
2026-02-18 00:41:05,dns,xiangrikuijianzhan.com,cn,True,0,0.076,-1.0,-1.0,-1.0,0.076,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,eeyy.com,cn,True,0,0.061,-1.0,-1.0,-1.0,0.061,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,zuowen8.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,203.107.60.192,
2026-02-18 00:41:05,dns,4399dmw.com,cn,True,0,0.067,-1.0,-1.0,-1.0,0.067,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,hqpcb.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,14.215.130.203,
2026-02-18 00:41:05,dns,ksyungslb.com,cn,True,0,0.07,-1.0,-1.0,-1.0,0.07,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,hxfy888.com,cn,True,0,0.047,-1.0,-1.0,-1.0,0.047,0,168.76.60.209,
2026-02-18 00:41:05,dns,qishuimusic.cn,cn,True,0,0.068,-1.0,-1.0,-1.0,0.068,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,jfdaily.com,cn,True,0,0.05,-1.0,-1.0,-1.0,0.05,0,www.jfdaily.com.lxdns.com.,
2026-02-18 00:41:05,dns,ipssh.net,cn,True,0,0.02,-1.0,-1.0,-1.0,0.02,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,hiaiabc.com,cn,True,0,0.059,-1.0,-1.0,-1.0,0.059,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,ntp5.tencent.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,time.local.,
2026-02-18 00:41:05,dns,qingdaonews.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,wsall.qingdaonews.com.wswebcdn.com.,
2026-02-18 00:41:05,dns,doc88.com,cn,True,0,0.03,-1.0,-1.0,-1.0,0.03,0,120.52.152.52,
2026-02-18 00:41:05,dns,huaban.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,huaban.com.eo.dnse1.com.,
2026-02-18 00:41:05,dns,mcbang.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,58.49.151.218,
2026-02-18 00:41:05,dns,llsapp.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,106.14.187.57,
2026-02-18 00:41:05,dns,extfans.com,cn,True,0,0.061,-1.0,-1.0,-1.0,0.061,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,zgxytc.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,218.108.205.13,
2026-02-18 00:41:05,dns,fqnovel-op.com,cn,True,0,0.08,-1.0,-1.0,-1.0,0.08,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,jet-logistics.com,cn,True,0,0.102,-1.0,-1.0,-1.0,0.102,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,mayi.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,59.151.47.230,
2026-02-18 00:41:05,dns,boosj.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,60.12.69.211,
2026-02-18 00:41:05,dns,kaifubiao.com,cn,True,0,0.069,-1.0,-1.0,-1.0,0.069,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,xdwan.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,114.115.166.162,
2026-02-18 00:41:05,dns,clk1.cn,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,117.50.155.114,
2026-02-18 00:41:05,dns,yunba.io,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,217.70.184.38,
2026-02-18 00:41:05,dns,thundercdn.com,cn,True,0,0.082,-1.0,-1.0,-1.0,0.082,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,huoshante8.com,cn,True,0,2.929,-1.0,-1.0,-1.0,2.929,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,cdn30.org,cn,True,0,0.025,-1.0,-1.0,-1.0,0.025,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,camscanner.com,cn,True,0,0.003,-1.0,-1.0,-1.0,0.003,0,52.83.166.25,
2026-02-18 00:41:05,dns,hqdoc.com,cn,True,0,0.053,-1.0,-1.0,-1.0,0.053,0,47.106.8.46,
2026-02-18 00:41:05,dns,bestv.com.cn,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,54.223.36.247,
2026-02-18 00:41:05,dns,jpush.io,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,rockyenglish.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,101.132.161.182,
2026-02-18 00:41:05,dns,cnthinkers.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,111.202.218.24,
2026-02-18 00:41:05,dns,qtyy.cn,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,121.41.89.9,
2026-02-18 00:41:05,dns,globalcdn.cn,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,156.244.247.81,
2026-02-18 00:41:05,dns,ddimg.cn,cn,True,0,0.066,-1.0,-1.0,-1.0,0.066,0,221.122.86.1,
2026-02-18 00:41:05,dns,cctvlibrary.cn,cn,True,0,1.847,-1.0,-1.0,-1.0,1.847,0,NOERROR:no-A-record,
2026-02-18 00:41:05,dns,frp-mad.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,59.36.97.219,
2026-02-18 00:41:05,dns,vobao.com,cn,True,0,0.001,-1.0,-1.0,-1.0,0.001,0,47.106.163.21,
